date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:26:26	40692/40692	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a143282-9ef4%22	https://colorlib.com/etc/TOPBuilder/vendors/camera-slider/camera.min.js	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/vendors/camera-slider/camera.min.js	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:26	5441/5441	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a14327a-1541%22	https://colorlib.com/etc/TOPBuilder/vendors/isotope/imagesloaded.pkgd.min.js	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/vendors/isotope/imagesloaded.pkgd.min.js	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:26	34695/34695	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a14327a-8787%22	https://colorlib.com/etc/TOPBuilder/vendors/isotope/isotope.pkgd.min.js	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/vendors/isotope/isotope.pkgd.min.js	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:26	1067/1067	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a14327c-42b%22	https://colorlib.com/etc/TOPBuilder/vendors/Counter-Up/jquery.counterup.min.js	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/vendors/Counter-Up/jquery.counterup.min.js	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:27	8044/8044	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a14327c-1f6c%22	https://colorlib.com/etc/TOPBuilder/vendors/Counter-Up/waypoints.min.js	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/vendors/Counter-Up/waypoints.min.js	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:27	40401/40401	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a14327f-9dd1%22	https://colorlib.com/etc/TOPBuilder/vendors/owl_carousel/owl.carousel.min.js	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/vendors/owl_carousel/owl.carousel.min.js	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:27	18212/18212	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a14327f-5af2%22	https://colorlib.com/etc/TOPBuilder/vendors/stellar/jquery.stellar.js	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/vendors/stellar/jquery.stellar.js	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:27	2727/2727	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a143264-1749%22	https://colorlib.com/etc/TOPBuilder/js/theme.js	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/js/theme.js	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:28	12213/12213	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d6fb81c-2fb5%22	https://ajax.cloudflare.com/cdn-cgi/scripts/95c75768/cloudflare-static/rocket-loader.min.js	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/ajax.cloudflare.com/cdn-cgi/scripts/95c75768/cloudflare-static/rocket-loader.min.js	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:29	20127/20127	---M--	200	added ('OK')	application/octet-stream	etag:%225a143270-4e9f%22	https://colorlib.com/etc/TOPBuilder/fonts/glyphicons-halflings-regular.eot	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/fonts/glyphicons-halflings-regular.eot	(from https://colorlib.com/etc/TOPBuilder/css/bootstrap.min.css)
14:26:29	20127/20127	---M--	200	added ('OK')	application/octet-stream	etag:%225a143270-4e9f%22	https://colorlib.com/etc/TOPBuilder/fonts/glyphicons-halflings-regular.eot?	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/fonts/glyphicons-halflings-regulard41d.eot	(from https://colorlib.com/etc/TOPBuilder/css/bootstrap.min.css)
14:26:30	18028/18028	---M--	200	added ('OK')	application/font-woff2	etag:%225a143270-466c%22	https://colorlib.com/etc/TOPBuilder/fonts/glyphicons-halflings-regular.woff2	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/fonts/glyphicons-halflings-regular.woff2	(from https://colorlib.com/etc/TOPBuilder/css/bootstrap.min.css)
14:26:30	23424/23424	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225a143270-5b80%22	https://colorlib.com/etc/TOPBuilder/fonts/glyphicons-halflings-regular.woff	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/fonts/glyphicons-halflings-regular.woff	(from https://colorlib.com/etc/TOPBuilder/css/bootstrap.min.css)
